run_time,user_count
397.95866179745644,53
398.9624151820317,47
399.9630306446925,53
400.9667957853526,46
401.96759175043553,46
402.97230400145054,46
403.97335296683013,50
404.97727651521564,50
405.97794594988227,49
406.9822819745168,53
407.98262117709965,53
408.98566229455173,51
409.9862639605999,49
410.99128719139844,46
411.9920946126804,53
412.9965871218592,50
413.9976055342704,51
415.00137638673186,54
416.00193999055773,45
417.00623195432127,50
418.0069969287142,45
419.0113018900156,54
420.0124664148316,51
421.0171242514625,46
422.01796741131693,54
423.0219101086259,52
424.02294157631695,52
425.02656973619014,47
426.0274782795459,46
427.0341476621106,48
428.03494382835925,53
429.03955581970513,54
430.0404763352126,45
431.04445053916425,48
432.04491607658565,54
433.0497066807002,46
434.0501740593463,52
435.05511535331607,53
436.0559122543782,51
437.05960496421903,46
438.0609084777534,47
439.0659936722368,48
440.06700740009546,49
441.070555921644,50
442.0711312312633,46
443.0756272021681,45
444.0769963003695,52
445.081063779071,51
446.08176456205547,54
447.08636786881834,45
448.08765253424644,53
449.0913303317502,48
450.0926009500399,51
451.0963399540633,48
452.0972352679819,47
453.10110815707594,47
454.10227877646685,49
455.10653410479426,48
456.10752868745476,52
457.11298536043614,51
458.1133964844048,52
459.1178093208,48
460.11855420377105,47
461.1225177841261,46
462.1231233756989,52
463.12820788286626,52
464.12993871979415,53
465.1331329420209,48
466.134109380655,46
467.13830696139485,49
468.1390816643834,45
469.144011140801,50
470.1453182557598,54
471.1490711066872,49
472.14947095140815,53
473.15450485982,53
474.1554973870516,47
475.16032587271184,54
476.16126915067434,53
477.16380376927555,45
478.1643051058054,49
479.1691683921963,51
480.17009756714106,49
481.1743115475401,48
482.1749473493546,47
483.1792017351836,49
484.1796229351312,46
485.1840469604358,54
486.1846666522324,54
487.1890896586701,51
488.19004581309855,52
489.19646447058767,48
490.1966279866174,50
491.2005503466353,48
492.2012270083651,54
493.2051160596311,51
494.20569676719606,50
495.2102289907634,54
496.2114769630134,46
497.2166464244947,47
498.2174600632861,53
499.22220966778696,47
500.22277179639786,54
501.2274131923914,47
502.2289995858446,49
503.23305604979396,46
504.23409204836935,47
505.2385927643627,46
506.23921424057335,46
507.24371424596757,49
508.2447843682021,53
509.2492162119597,47
510.2504667295143,50
511.2537572160363,53
512.2547994693741,48
513.2579128816724,49
514.2586300345138,47
515.2638937290758,47
516.2645523380488,48
517.2683127084747,46
518.269519040361,49
519.2732933266088,49
520.2737105255947,48
521.2793382471427,54
522.2802832350135,50
523.2831643465906,53
524.2834957353771,49
525.2883986784145,54
526.2895423332229,51
527.2914948398247,48
528.292623792775,48
529.2975326282904,47
530.298257632181,48
531.3026369316503,54
532.3031542180106,48
533.3078930536285,54
534.308475157246,51
535.3137167682871,50
536.3143129758537,47
537.3191597405821,53
538.3204775704071,49
539.3249984541908,52
540.3253436433151,52
541.3297652695328,45
542.3302920134738,45
543.3352843150496,50
544.3362881867215,49
545.3404731415212,46
546.3409162741154,51
547.3463416751474,52
548.3474540961906,52
549.3518112627789,50
550.3526253588498,53
551.3566174525768,53
552.3577060177922,50
553.3615628518164,47
554.3623604318127,46
555.3648345703259,48
556.3655414031819,53
557.3699646182358,51
558.3710355376825,51
559.3744608685374,47
560.3747827727348,48
561.3791701942682,47
562.3800449613482,45
563.3844148451462,53
564.3848234331235,53
565.3891362948343,49
566.3900046022609,51
567.3940182197839,47
568.3946618083864,48
569.3993950700387,51
570.399681753479,50
571.4042794182897,52
572.4052133699879,48
573.4111586296931,45
574.412196607329,45
575.4164007212967,47
576.4167588762939,54
577.421534284018,47
578.4221364473924,51
579.4266262641177,51
580.4274888960645,54
581.4320300603285,47
582.432880002074,47
583.4374680658802,49
584.4377821823582,49
585.4423255566508,49
586.4437620798126,47
587.4481322970241,51
588.4487626049668,50
589.4537159726024,49
590.4542197240517,46
591.4592579370365,47
592.4603503821418,46
593.4642071807757,53
594.4650917062536,51
595.4700268171728,51
596.4708109153435,45
597.475469244644,52
598.4763426221907,46
599.4794134953991,52
600.4800011692569,51
601.4842713307589,46
602.4850161364302,52
603.4895784230903,52
604.4904578775167,48
605.494663384743,52
606.4951551444829,53
607.4996712608263,52
608.5009834393859,52
609.5050824256614,52
610.5054211933166,50
611.5102020632476,53
612.5111795775592,53
613.5151058742777,52
614.5160480057821,52
615.5200708871707,54
616.5208302633837,52
617.5253643169999,47
618.5263021318242,53
619.5312466956675,45
620.531806005165,52
621.5361487781629,50
622.5368113117293,48
623.5421133851632,52
624.5431844452396,52
625.5471019661054,54
626.5476776650175,47
627.5519492290914,52
628.5528157940134,47
629.5566822160035,51
630.557620366104,52
631.5616750055924,53
632.562391939573,50
633.5670783082023,49
634.5682577537373,45
635.5716068865731,49
636.5726631563157,54
637.5768955377862,52
638.5774032911286,47
639.582131090574,46
640.5829639863223,46
641.5865288116038,54
642.5876552499831,45
643.5920613138005,45
644.5925799906254,50
645.5969031853601,52
646.5976907368749,54
647.6021179379895,46
648.6034287605435,45
649.6076821610332,54
650.6083188718185,51
651.6122419461608,48
652.6135801225901,51
653.6181876715273,48
654.6193311074749,49
655.6237058052793,47
656.6245039785281,50
657.6292877178639,48
658.6296716444194,46
659.6350176651031,53
660.6353602847084,47
661.638032621704,51
662.6383906472474,47
663.6439526006579,54
664.6450846632943,48
665.6496602408588,46
666.6507983207703,48
667.654111999087,53
668.6554408306256,45
669.6613862738013,53
670.6624973816797,51
671.6646262826398,45
672.6652217917144,49
673.6701750252396,51
674.6706555914134,54
675.6751501290128,50
676.6762268971652,51
677.6801263550296,54
678.68059561681,50
679.685668262653,46
680.6869691265747,45
681.6913684112951,50
682.6917091831565,47
683.697028153576,48
684.6979404147714,47
685.7018451513723,48
686.7027530735359,48
687.7071836469695,47
688.7079587588087,47
689.7126618223265,54
690.7132780365646,48
691.7182210022584,48
692.7187899854034,54
693.723496068269,49
694.7241509919986,53
695.7287554256618,46
696.7296583196148,51
697.73419200629,54
698.735411144793,45
699.7393654324114,53
700.7402669573203,48
701.7444701204076,52
702.7453087782487,45
703.7497173864394,46
704.7504744613543,46
705.7556442981586,51
706.7562504447997,48
707.760830277577,46
708.7619588067755,52
709.7656770450994,50
710.7663391567767,45
711.7708971071988,49
712.7720721708611,49
713.7765455432236,50
714.7778246905655,51
715.7813213914633,49
716.7826027311385,48
717.7865996435285,49
718.7876617377624,46
719.7917164489627,52
720.7923736767843,48
721.7969700908288,52
722.7977865431458,46
723.8012672392651,54
724.8024158263579,45
725.8065908188,47
726.8070572027937,53
727.811720685102,47
728.8122552968562,50
729.8165632430464,54
730.8175577223301,52
731.822168587707,47
732.8232414461672,45
733.8272582720965,52
734.8276752987877,45
735.8322373339906,45
736.8333812393248,48
737.8378145406023,48
738.8387982053682,47
739.8426029067487,48
740.8434354010969,52
741.8482887754217,48
742.8489031754434,54
743.8535949932411,51
744.853885801509,45
745.8585408106446,48
746.8598757656291,48
747.8636702364311,54
748.8644598023966,51
749.8695874502882,54
750.8702543117106,52
751.8741554915905,49
752.8754383483902,51
753.8769350266084,49
754.8781417030841,50
755.8819502508268,45
756.8823339501396,48
757.8871949771419,51
758.8876525033265,50
759.8925680732355,47
760.8931020535529,54
761.898237994872,53
762.8991993460804,53
763.9035040512681,50
764.9046470141038,51
765.9083112366498,48
766.9094498399645,51
767.9139094473794,50
768.9150445619598,52
769.9188387161121,51
770.9199791047722,51
771.9241058425978,51
772.9246257096529,45
773.9294210681692,46
774.9302261192352,53
775.9341823011637,48
776.93529630173,47
777.9392531784251,45
778.9396348521113,46
779.9455105531961,45
780.9459930770099,54
781.951438691467,48
782.9526141984388,53
783.9563709124923,48
784.9575816951692,46
785.9611271852627,51
786.9613981964067,49
787.9663584250957,52
788.9670167556033,49
789.9716870533302,52
790.9721720442176,46
791.9774169046432,49
792.9784080144018,53
793.982409751974,53
794.9831831054762,53
795.9875829536468,50
796.9889161037281,48
797.9923768946901,54
798.9936101660132,53
799.9975084504113,47
800.9982503866777,48
802.0022707600147,50
803.0033618500456,48
804.0077585009858,54
805.0090435342863,50
806.012365267612,47
807.0130109442398,51
808.0168300196528,52
809.0178921632469,46
810.0221237493679,48
811.022486647591,50
812.0268355738372,46
813.0274574542418,49
814.0322160786018,49
815.0329687725753,48
816.0376682197675,49
817.0390308853239,51
818.0423191599548,46
819.0427178526297,52
820.047751583159,49
821.0481375660747,49
822.0535305803642,51
823.05464606639,46
824.0590141899884,46
825.0601903898641,48
826.0642091492191,46
827.0646273968741,48
828.0691479472443,53
829.0704785035923,48
830.0750058898702,53
831.0753350080922,50
832.0792339006439,50
833.0795818017796,46
834.0847272081301,53
835.0852006003261,50
836.0903538791463,52
837.091158314608,52
838.0959605295211,51
839.0965001657605,48
840.1017970647663,54
841.1025300780311,46
842.107526967302,50
843.1081991484389,46
844.1135272765532,53
845.1140020405874,47
846.1183834783733,45
847.119801165536,48
848.1235135393217,51
849.1247171005234,50
850.1295241629705,45
851.130674331449,48
852.1345949107781,52
853.135507912375,48
854.1405489221215,48
855.1410920936614,48
856.1462829364464,50
857.1477450095117,51
858.151707239449,46
859.1529562324286,52
860.1573361977935,46
861.1577108642086,49
862.1631062347442,50
863.163695638068,48
864.1681016115472,45
865.1693616174161,52
866.1738789277151,51
867.1747615057975,51
868.1794017916545,49
869.1801004158333,46
870.1845488483086,48
871.185806571506,51
872.1888472633436,45
873.189694412984,51
874.1941750654951,54
875.1947156200185,47
876.200145740062,51
877.2006102642044,53
878.2045354926959,46
879.2053877292201,49
880.2100430717692,52
881.2113591898233,47
882.2155125616118,50
883.2159088756889,48
884.2212714217603,47
885.2222357746214,48
886.2270053625107,50
887.228246175684,47
888.2323851659894,51
889.233184418641,48
890.237657211721,51
891.2387926178053,47
892.2433772040531,48
893.2444512126967,51
894.2472627004609,49
895.2485183281824,52
896.2528249658644,49
897.2539991848171,54
898.2580918641761,52
899.2593753114343,46
900.262619796209,51
901.2637943252921,51
902.268174351193,53
903.2685224646702,45
904.2727272147313,54
905.273597791791,53
906.2780915135518,49
907.2790960259736,45
908.283516577445,45
909.2838142057881,48
910.2885767696425,48
911.289552198723,53
912.2943979827687,45
913.2950204545632,45
914.3001267537475,45
915.3008966166526,52
916.3054841458797,45
917.3062005965039,52
918.310230506584,52
919.3106760438532,48
920.315395786427,50
921.3159192558378,51
922.3209783639759,54
923.3217905415222,51
924.3263979712501,54
925.327226890251,53
926.3317888192832,47
927.3328104503453,52
928.3364390525967,52
929.3371370453387,50
930.3421071274206,53
931.343133454211,45
932.3477289434522,50
933.3488934542984,51
934.3526953514665,46
935.3536008391529,53
936.3574028946459,45
937.3577800570056,52
938.3613408701494,46
939.3616202389821,47
940.3650987055153,47
941.3656144896522,49
942.3723763562739,50
943.3732356363907,49
944.3774412395433,50
945.3780392585322,54
946.3833648189902,53
947.3843975318596,52
948.3889495078474,48
949.389261460863,48
950.3941484261304,53
951.3951027486473,46
952.3992735119537,49
953.4003807092085,53
954.404689357616,53
955.4057688592002,54
956.4102273527533,50
957.41123991739,45
958.4157135272399,53
959.4174552541226,46
960.4215086679906,45
961.4226203355938,45
962.4271334363148,46
963.4278820967302,54
964.4327877881005,48
965.4340755362064,52
966.4379879906774,51
967.4382847566158,51
968.4433875055984,53
969.44364157971,47
970.4486709032208,46
971.4494243627414,50
972.4545802529901,48
973.4556765798479,54
974.45954334829,50
975.4604232823476,45
976.4640575153753,46
977.4653345011175,46
978.4735159948468,45
979.4746772823855,47
980.4794098390266,47
981.4803217146546,45
982.4842945393175,45
983.4849691465497,50
984.489498918876,51
985.4902182826772,45
986.4946441752836,51
987.495295339264,49
988.5004103295505,49
989.5009316578507,47
990.5062324870378,51
991.5068400483578,52
992.5112362531945,45
993.5119369663298,52
994.5163362929597,50
995.5169744305313,53
996.521762015298,53
997.5225074552,45
998.5272721750662,46
999.5282762926072,46
1000.5333030167967,53
1001.5340866707265,45
1002.5391664840281,46
1003.539673791267,51
1004.5450721532106,52
1005.5460881646723,48
1006.5500467997044,45
1007.5502911107615,47
1008.5545302052051,45
1009.5554517749697,48
1010.5586932869628,49
1011.5592728080228,50
1012.5639221435413,46
1013.565029360354,54
1014.5689284550026,47
1015.569318802096,52
1016.5737845636904,49
1017.5742527823895,48
1018.5794035177678,53
1019.5800013160333,47
1020.5842440994456,48
1021.5853322492912,49
1022.5895579438657,49
1023.590138880536,46
1024.5960771553218,52
1025.5965743763372,45
1026.6017611725256,54
1027.6021871920675,45
1028.6065512290224,48
1029.607646504417,47
1030.611559914425,45
1031.6126082418486,52
1032.6165413297713,52
1033.6172626307234,47
1034.6222628094256,47
1035.6236853683367,47
1036.6262800032273,45
1037.6272518308833,50
1038.6325104478747,45
1039.6333883712068,47
1040.6395490076393,45
1041.640435911715,54
1042.643942614086,45
1043.6444774819538,45
1044.6489285668358,53
1045.6494164522737,51
1046.6544036054984,51
1047.6555041177198,46
1048.660253783688,47
1049.6606574468315,51
1050.6647750232369,53
1051.665631538257,50
1052.670129190199,46
1053.6710168933496,48
1054.6751339882612,53
1055.6755122300237,53
1056.68075974565,53
1057.6821124572307,47
1058.6854234281927,45
1059.6862822920084,45
1060.6916618272662,46
1061.6924376953393,50
1062.6957486793399,46
1063.6960792336613,49
1064.7014194000512,47
1065.7021462591365,49
1066.7070345813408,51
1067.7080674450845,48
1068.7118751537055,46
1069.7130639962852,53
1070.7175069833174,47
1071.7182440385222,48
1072.7231348454952,49
1073.7242053141817,51
1074.7282254584134,46
1075.7287913402542,53
1076.733170626685,50
1077.7340460121632,51
1078.7385917929932,48
1079.739924032241,48
1080.7440113220364,45
1081.7451730957255,50
1082.7494062324986,53
1083.7503679580986,49
1084.755039752461,45
1085.755354131572,49
1086.759628497064,45
1087.7599964244291,52
1088.7652978012338,46
1089.766429554671,52
1090.7713803434744,51
1091.7724872985855,49
1092.7769547225907,47
1093.7780233277008,50
1094.7820905214176,52
1095.7830001134425,47
1096.7870940482244,53
1097.7880611205474,52
1098.7924545081332,53
1099.7937364494428,53
1100.7976134605706,48
1101.7979566883296,49
1102.8027740670368,51
1103.8037617607042,50
1104.8080439912155,50
1105.8088750392199,50
1106.8137351311743,45
1107.8151203598827,49
1108.8192707188427,49
1109.8205917347223,53
1110.8251267010346,49
1111.826026246883,53
1112.8304075645283,48
1113.8307562246919,45
1114.8355437042192,54
1115.8362946370617,48
1116.8403597027063,48
1117.841268052347,52
1118.8451737035066,47
1119.8460717676207,46
1120.8505692966282,52
1121.8516701962799,50
1122.8568305941299,45
1123.857604034245,49
1124.8613459924236,46
1125.8618906075135,52
1126.8663942757994,48
1127.8669503731653,51
1128.8712104279548,46
1129.8721286421642,46
1130.8757157213986,48
1131.876592866145,51
1132.8812828892842,47
1133.8820502273738,52
1134.8864488694817,45
1135.887092601508,47
1136.8917345134541,46
1137.8928144192323,47
1138.8973635118455,47
1139.898277116008,52
1140.9031736208126,51
1141.9039703933522,47
1142.9081094227731,52
1143.9088251627982,49
1144.913787579164,51
1145.9138803649694,50
1146.9190003629774,54
1147.9198384117335,54
1148.9248937368393,45
1149.9260535053909,45
1150.9297656882554,45
1151.9306406378746,52
1152.9354635616764,52
1153.9366622036323,54
1154.940323477611,54
1155.9415026353672,49
1156.9456375772133,54
1157.9463441288099,48
1158.9514519451186,49
1159.9519177777693,54
1160.9571837913245,51
1161.9579608691856,54
1162.9625326395035,52
1163.9635593714193,53
1164.9679089868441,47
1165.9685855163261,45
1166.973543073982,47
1167.9748319536448,52
1168.9786276891828,54
1169.9791168505326,46
1170.9841272169724,45
1171.9846241082996,46
1172.9893709393218,46
1173.9906689655036,46
1174.9947829060256,48
1175.995501998812,47
1176.9998408183455,47
1178.0002397643402,51
1179.005581293255,53
1180.0060987910256,51
1181.0109064737335,50
1182.0120459692553,46
1183.0168625954539,46
1184.0173678444698,48
1185.0219935569912,47
1186.0226744562387,49
1187.0271739866585,50
1188.02827974502,52
1189.0327128972858,45
1190.0338432956487,49
1191.0378109645098,45
1192.0390665316954,49
1193.042692694813,50
1194.0435741944239,51
1195.0475547444075,48
1196.048896200955,52
1197.0528456736356,54
1198.05326104071,53
1199.0586487408727,52
1200.0590974614024,52
1201.064214900136,45
1202.06505175028,46
1203.069526544772,54
1204.070052659139,54
1205.0736054396257,46
1206.0741266915575,48
1207.0784557648003,49
1208.0788404438645,47
1209.0839101830497,48
1210.0848980704322,49
1211.0887400526553,46
1212.0891927238554,45
1213.0939128454775,52
1214.0949719576165,54
1215.0990204392,49
1216.0994317317382,50
1217.1049811476842,49
1218.1054353835061,51
1219.1111321374774,48
1220.1125236675143,46
1221.1162098553032,45
1222.1171143976972,46
1223.1219114745036,53
1224.1223440123722,46
1225.1272802390158,50
1226.1281394874677,52
1227.1327134594321,54
1228.134047976695,53
1229.1387085691094,53
1230.1399194914848,51
1231.1438348572701,53
1232.1450301054865,45
1233.1489866590127,49
1234.1501910462976,49
1235.154466244392,52
1236.1547788931057,53
1237.1589737022296,54
1238.1592780491337,49
1239.1644547423348,49
1240.1657513426617,48
1241.1695876475424,53
1242.1706177471206,50
1243.1749234786257,53
1244.176251417026,49
1245.1802421212196,45
1246.1805499223992,45
1247.186064244248,50
1248.1870424244553,52
1249.1915530310944,51
1250.1920167524368,45
1251.1967209167778,51
1252.1970702623948,45
1253.2019160427153,50
1254.2021338958293,48
1255.207671366632,47
1256.2086089896038,45
1257.2129753045738,50
1258.214283050038,48
1259.2180744847283,45
1260.2190035935491,49
1261.2239779345691,53
1262.2251486284658,49
1263.2294178195298,51
1264.2308276686817,53
1265.234517221339,50
1266.235625738278,46
1267.240174469538,47
1268.2409272724763,46
1269.244962793775,50
1270.2459073141217,46
1271.249828782864,45
1272.2509668134153,49
1273.2549533238634,50
1274.255363933742,53
1275.2604468464851,54
1276.2613230086863,47
1277.2657829569653,54
1278.2664328068495,54
1279.2707660039887,48
1280.2712105931714,53
1281.2763446196914,54
1282.2770253419876,54
1283.2821414843202,51
1284.2833672752604,54
1285.2875040192157,46
1286.2884243503213,49
1287.2930731037632,53
1288.2936056032777,45
1289.298674670048,48
1290.2996367048472,46
1291.304213735275,51
1292.3048309767619,51
1293.3092442117631,49
1294.3097883118317,52
1295.3145853299648,49
1296.315144401975,48
1297.3182388208807,49
1298.3186499048024,48
1299.3233692729846,50
1300.3244782220572,52
1301.328346926719,49
1302.3296796297655,53
1303.3338296627626,49
1304.3351159971207,51
1305.33845750615,50
1306.3392080608755,48
1307.3436351902783,49
1308.3443174185231,52
1309.3490018798038,52
1310.3501792661846,53
1311.3542044088244,54
1312.3553201872855,46
1313.3600577563047,47
1314.3609689474106,46
1315.3656604634598,51
1316.3667382569984,49
1317.3713544299826,50
1318.3723192829639,53
1319.3766333851963,51
1320.3778406903148,46
1321.3829395631328,52
1322.383374132216,45
1323.3883135523647,48
1324.389295176603,48
1325.393461149186,54
1326.393970688805,51
1327.3984506754205,46
1328.3987800106406,48
1329.4035713076591,48
1330.4043147685006,47
1331.4086793223396,53
1332.4091857485473,45
1333.4142187330872,45
1334.4152848068625,50
1335.4194595161825,47
1336.420214225538,53
1337.425711715594,46
1338.426692285575,52
1339.4315816992894,51
1340.4319840800017,49
1341.436639371328,52
1342.437611986883,53
1343.441713128239,52
1344.4422756796703,49
1345.4472504295409,52
1346.4477989235893,54
1347.4527810625732,50
1348.4536406183615,49
1349.458779014647,53
1350.4594507757574,54
1351.4637517770752,54
1352.46484708786,53
1353.4693413097411,48
1354.470522002317,49
1355.4744676006958,50
1356.4750881884247,54
1357.4793470688164,51
1358.4802094418555,46
1359.484707427211,54
1360.4852240607142,47
1361.4897339455783,48
1362.4909847015515,53
1363.4950463296846,53
1364.4960965150967,51
1365.5005657747388,48
1366.5013336725533,54
1367.5062952293083,45
1368.507387430407,51
1369.5120035083964,52
1370.512468835339,51
1371.5172039913014,49
1372.5177450003102,45
1373.5231408700347,49
1374.5244811354205,50
1375.528776070103,47
1376.5302616283298,47
1377.5346247376874,48
